zpid_1,zpid_2,zipcode_1,year_month.y_1,zestimate_linear_1,interval_range_linear_1,type_1,yearBuilt_1,bathrooms_1,bedrooms_1,lot_1,lotUnit_1,heating_1,cooling_1,parkingType_1,price.y_1,zipcode_2,year_month.y_2,zestimate_linear_2,interval_range_linear_2,type_2,yearBuilt_2,bathrooms_2,bedrooms_2,lot_2,lotUnit_2,heating_2,cooling_2,parkingType_2,price.y_2
11520408,11624365,15206,2020/1/1,141067.5,53.5,SingleFamily,1915,2,3,1594.0,sqft,"Forced air, Gas",Central,unknown,250000.0,15206,2020/1/1,169303.6,67.6,Townhouse,1970,2,4,2570.0,sqft,"Forced air, Gas",Central,unknown,129900.0
11619670,11624365,15206,2020/1/1,173601.7568,21.59459459,SingleFamily,1944,2,4,3200.0,sqft,"Other, Forced air",Central,unknown,335000.0,15206,2020/1/1,169303.6,67.6,Townhouse,1970,2,4,2570.0,sqft,"Forced air, Gas",Central,unknown,129900.0
11619600,11620883,15206,2020/10/1,328030.6667,16.66666667,"Single Family Residence, Residential",1912,2,3,0.67,Acres,Natural Gas,Wall Unit(s),unknown,300000.0,15206,2020/10/1,321088.2727,29.0,"Single Family Residence, Residential",1920,5,3,3541.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,235000.0
11287541,11623262,15206,2020/11/1,328794.0,22.0,"Single Family Residence, Residential",1923,1,3,2945.0,sqft,"Hot Water, Natural Gas",Window A/C,Open Parking,290000.0,15206,2020/11/1,280217.4615,40.0,Residential,1910,2,4,3598.0,sqft,Natural Gas,Other,Garage,140000.0
11619425,11619547,15206,2020/11/1,236758.8,21.26666667,"Single Family Residence, Residential",1920,2,3,3519.0,sqft,"Forced Air, Natural Gas","Window A/C, Central Air, Electric",Open Parking,243000.0,15206,2020/11/1,254681.7692,20.30769231,"Single Family Residence, Residential",1935,1,3,3001.0,sqft,"Hot Water, Natural Gas",Other,Off Street,180500.0
11619425,11623262,15206,2020/11/1,236758.8,21.26666667,"Single Family Residence, Residential",1920,2,3,3519.0,sqft,"Forced Air, Natural Gas","Window A/C, Central Air, Electric",Open Parking,243000.0,15206,2020/11/1,280217.4615,40.0,Residential,1910,2,4,3598.0,sqft,Natural Gas,Other,Garage,140000.0
11619547,11620817,15206,2020/11/1,254681.7692,20.30769231,"Single Family Residence, Residential",1935,1,3,3001.0,sqft,"Hot Water, Natural Gas",Other,Off Street,180500.0,15206,2020/11/1,291755.6,26.2,"Single Family Residence, Residential",1925,2,4,3118.0,sqft,"Forced Air, Natural Gas",Central Air,Open Parking,300000.0
11619547,11623262,15206,2020/11/1,254681.7692,20.30769231,"Single Family Residence, Residential",1935,1,3,3001.0,sqft,"Hot Water, Natural Gas",Other,Off Street,180500.0,15206,2020/11/1,280217.4615,40.0,Residential,1910,2,4,3598.0,sqft,Natural Gas,Other,Garage,140000.0
11620817,11623262,15206,2020/11/1,291755.6,26.2,"Single Family Residence, Residential",1925,2,4,3118.0,sqft,"Forced Air, Natural Gas",Central Air,Open Parking,300000.0,15206,2020/11/1,280217.4615,40.0,Residential,1910,2,4,3598.0,sqft,Natural Gas,Other,Garage,140000.0
11620870,11622311,15206,2020/11/1,334908.1429,28.0,"Single Family Residence, Residential",1910,1,5,3541.0,sqft,Natural Gas,unknown,unknown,353000.0,15206,2020/11/1,251594.6667,33.33333333,"Single Family Residence, Residential",1920,3,4,3990.0,sqft,Natural Gas,unknown,unknown,180000.0
11622311,11622932,15206,2020/11/1,251594.6667,33.33333333,"Single Family Residence, Residential",1920,3,4,3990.0,sqft,Natural Gas,unknown,unknown,180000.0,15206,2020/11/1,344735.4,32.93333333,"Single Family Residence, Residential",1885,2,5,2330.0,sqft,"Natural Gas, Steam",unknown,unknown,325000.0
11278475,11287013,15206,2020/12/1,272079.7,28.3,"Single Family Residence, Residential",1925,2,4,2752.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,350000.0,15206,2020/12/1,299934.5,31.5,"Single Family Residence, Residential",1940,2,3,5998.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,650000.0
11278785,11287013,15206,2020/12/1,301829.5,19.0,"Single Family Residence, Residential",1925,3,6,3001.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,307000.0,15206,2020/12/1,299934.5,31.5,"Single Family Residence, Residential",1940,2,3,5998.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,650000.0
11287013,11620897,15206,2020/12/1,299934.5,31.5,"Single Family Residence, Residential",1940,2,3,5998.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,650000.0,15206,2020/12/1,389900.8,26.8,"Single Family Residence, Residential",1903,4,4,3097.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,495000.0
11620715,11620897,15206,2020/12/1,393382.6154,16.46153846,"Single Family Residence, Residential",1900,4,4,1572.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,364000.0,15206,2020/12/1,389900.8,26.8,"Single Family Residence, Residential",1903,4,4,3097.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,495000.0
11277969,11284234,15206,2020/2/1,193526.0,23.4,Townhouse,1910,2,3,1800.0,sqft,"Forced air, Gas",Central,unknown,219000.0,15206,2020/2/1,232788.0,29.0,SingleFamily,1945,1,3,3898.0,sqft,"Gas, Forced air, Baseboard, Electric",Refrigerator,unknown,290000.0
11278610,11623172,15206,2020/3/1,215073.75,20.33333333,SingleFamily,1928,1,3,3301.0,sqft,"Forced air, Gas",Central,unknown,235000.0,15206,2020/3/1,264153.2,33.4,SingleFamily,1910,2,4,2548.0,sqft,"Other, Forced air, Gas",Central,unknown,374250.0
11278547,11284281,15206,2020/4/1,207794.3636,22.72727273,SingleFamily,1929,2,3,3000.0,sqft,"Forced air, Gas",Central,unknown,197500.0,15206,2020/4/1,251738.1,21.8,SingleFamily,1890,2,4,1550.0,sqft,Forced air,Central,unknown,275000.0
11284281,11622424,15206,2020/4/1,251738.1,21.8,SingleFamily,1890,2,4,1550.0,sqft,Forced air,Central,unknown,275000.0,15206,2020/4/1,285808.4,22.4,SingleFamily,1910,2,6,3484.0,sqft,"Forced air, Gas",Wall,unknown,332500.0
11620181,11620485,15206,2020/4/1,340499.0,18.0,SingleFamily,1920,2,4,4900.0,sqft,"Other, Gas",unknown,unknown,425000.0,15206,2020/4/1,386828.6667,30.66666667,Townhouse,1940,1,3,2861.0,sqft,"Other, Gas",unknown,unknown,239000.0
11287492,11620977,15206,2020/5/1,301080.1,23.3,SingleFamily,1925,1,3,2400.0,sqft,Other,unknown,unknown,286000.0,15206,2020/5/1,234330.5,30.83333333,SingleFamily,1920,1,3,2130.0,sqft,Other,unknown,unknown,222000.0
11282589,11622933,15206,2020/6/1,378357.0909,19.0,SingleFamily,1925,2,3,4127.0,sqft,"Radiant, Other, Electric",Central,unknown,375000.0,15206,2020/6/1,419146.6,37.4,SingleFamily,1885,3,4,2334.0,sqft,"Other, Gas",Central,unknown,527000.0
11282752,11622933,15206,2020/6/1,402893.8182,16.0,SingleFamily,1930,3,3,4279.0,sqft,"Forced air, Gas",Central,unknown,390000.0,15206,2020/6/1,419146.6,37.4,SingleFamily,1885,3,4,2334.0,sqft,"Other, Gas",Central,unknown,527000.0
11287432,11622510,15206,2020/6/1,404619.8,20.6,SingleFamily,1945,2,3,3898.0,sqft,"Forced air, Gas",Central,unknown,410000.0,15206,2020/6/1,365045.0,20.0,SingleFamily,1950,2,2,8049.0,sqft,Other,Central,unknown,340000.0
11287432,11622933,15206,2020/6/1,404619.8,20.6,SingleFamily,1945,2,3,3898.0,sqft,"Forced air, Gas",Central,unknown,410000.0,15206,2020/6/1,419146.6,37.4,SingleFamily,1885,3,4,2334.0,sqft,"Other, Gas",Central,unknown,527000.0
11619582,11620144,15206,2020/6/1,232830.1111,19.22222222,SingleFamily,1925,2,3,3101.0,sqft,Other,Central,unknown,224900.0,15206,2020/6/1,283895.0,23.0,SingleFamily,1915,2,3,2613.0,sqft,"Gas, Other, Heat pump",Central,unknown,292600.0
11619582,11620398,15206,2020/6/1,232830.1111,19.22222222,SingleFamily,1925,2,3,3101.0,sqft,Other,Central,unknown,224900.0,15206,2020/6/1,287597.7838,32.97297297,SingleFamily,1910,3,3,3629.0,sqft,"Other, Forced air, Gas",Central,unknown,329600.0
11622510,11622933,15206,2020/6/1,365045.0,20.0,SingleFamily,1950,2,2,8049.0,sqft,Other,Central,unknown,340000.0,15206,2020/6/1,419146.6,37.4,SingleFamily,1885,3,4,2334.0,sqft,"Other, Gas",Central,unknown,527000.0
11278739,11619740,15206,2020/7/1,251874.0,24.14285714,SingleFamily,1910,1,5,7191.0,sqft,Other,unknown,unknown,320000.0,15206,2020/7/1,226816.8889,20.44444444,SingleFamily,1929,1,3,2500.0,sqft,Other,unknown,unknown,220000.0
11282741,11286979,15206,2020/7/1,367370.3333,11.77777778,SingleFamily,1925,2,3,4591.0,sqft,"Other, Gas",Central,unknown,400000.0,15206,2020/7/1,447641.75,26.5,SingleFamily,1850,3,2,2400.0,sqft,"Other, Forced air, Gas",Central,unknown,500000.0
11282741,11622352,15206,2020/7/1,367370.3333,11.77777778,SingleFamily,1925,2,3,4591.0,sqft,"Other, Gas",Central,unknown,400000.0,15206,2020/7/1,329840.0,37.0,SingleFamily,1905,3,4,2748.0,sqft,"Forced air, Gas",Central,unknown,489000.0
11282766,11284328,15206,2020/7/1,319055.2,25.4,SingleFamily,1935,2,4,4749.0,sqft,"Other, Forced air, Gas",Central,unknown,300000.0,15206,2020/7/1,354157.0,19.0,SingleFamily,1925,2,3,7020.0,sqft,"Radiant, Gas",Central,unknown,375000.0
11282766,11622352,15206,2020/7/1,319055.2,25.4,SingleFamily,1935,2,4,4749.0,sqft,"Other, Forced air, Gas",Central,unknown,300000.0,15206,2020/7/1,329840.0,37.0,SingleFamily,1905,3,4,2748.0,sqft,"Forced air, Gas",Central,unknown,489000.0
11284328,11622352,15206,2020/7/1,354157.0,19.0,SingleFamily,1925,2,3,7020.0,sqft,"Radiant, Gas",Central,unknown,375000.0,15206,2020/7/1,329840.0,37.0,SingleFamily,1905,3,4,2748.0,sqft,"Forced air, Gas",Central,unknown,489000.0
11286979,59835417,15206,2020/7/1,447641.75,26.5,SingleFamily,1850,3,2,2400.0,sqft,"Other, Forced air, Gas",Central,unknown,500000.0,15206,2020/7/1,364503.2,15.2,SingleFamily,1920,2,3,1650.0,sqft,"Other, Gas",Central,unknown,385000.0
11619808,11624547,15206,2020/7/1,316506.1429,22.85714286,SingleFamily,1926,3,5,5048.0,sqft,Other,unknown,unknown,329000.0,15206,2020/7/1,338156.1111,21.11111111,SingleFamily,1900,4,6,3859.0,sqft,Other,unknown,unknown,500000.0
11620737,11622249,15206,2020/7/1,494360.1111,29.55555556,SingleFamily,1925,5,5,4560.0,sqft,"Other, Gas",Central,unknown,573000.0,15206,2020/7/1,424035.0,13.0,SingleFamily,1906,3,5,4199.0,sqft,"Forced air, Gas",Central,unknown,439000.0
11622352,59835417,15206,2020/7/1,329840.0,37.0,SingleFamily,1905,3,4,2748.0,sqft,"Forced air, Gas",Central,unknown,489000.0,15206,2020/7/1,364503.2,15.2,SingleFamily,1920,2,3,1650.0,sqft,"Other, Gas",Central,unknown,385000.0
11277949,11277954,15206,2020/8/1,188943.6667,27.88888889,"Single Family Residence, Residential",1925,2,3,3001.0,sqft,"Forced Air, Natural Gas",Window A/C,Open Parking,219900.0,15206,2020/8/1,161354.4,31.1,"Single Family Residence, Residential",1900,3,2,3998.0,sqft,Natural Gas,Electric,Off Street,110000.0
11277949,11278702,15206,2020/8/1,188943.6667,27.88888889,"Single Family Residence, Residential",1925,2,3,3001.0,sqft,"Forced Air, Natural Gas",Window A/C,Open Parking,219900.0,15206,2020/8/1,156333.4,18.8,"Single Family Residence, Residential",1925,1,2,2421.0,sqft,"Forced Air, Natural Gas",Central Air,Open Parking,171718.0
11277954,11278702,15206,2020/8/1,161354.4,31.1,"Single Family Residence, Residential",1900,3,2,3998.0,sqft,Natural Gas,Electric,Off Street,110000.0,15206,2020/8/1,156333.4,18.8,"Single Family Residence, Residential",1925,1,2,2421.0,sqft,"Forced Air, Natural Gas",Central Air,Open Parking,171718.0
11278197,11284263,15206,2020/8/1,181833.6364,18.63636364,"Single Family Residence, Residential",1947,2,3,3001.0,sqft,Natural Gas,Central Air,unknown,117000.0,15206,2020/8/1,194740.0,35.56521739,SingleFamily,1920,2,4,3598.0,sqft,"Other, Gas",Other,unknown,175000.0
11278197,11285075,15206,2020/8/1,181833.6364,18.63636364,"Single Family Residence, Residential",1947,2,3,3001.0,sqft,Natural Gas,Central Air,unknown,117000.0,15206,2020/8/1,175934.6154,20.46153846,"Townhouse, Residential",1910,2,4,827.04,sqft,"Forced Air, Natural Gas",Central Air,unknown,208000.0
11278197,11620096,15206,2020/8/1,181833.6364,18.63636364,"Single Family Residence, Residential",1947,2,3,3001.0,sqft,Natural Gas,Central Air,unknown,117000.0,15206,2020/8/1,186984.6364,36.18181818,"Single Family Residence, Residential",1920,1,2,2761.0,sqft,"Forced Air, Natural Gas",Window A/C,unknown,189000.0
11282805,11622520,15206,2020/8/1,393250.0,23.0,SingleFamily,1905,3,4,3811.0,sqft,Other,unknown,unknown,447000.0,15206,2020/8/1,323425.2222,23.22222222,SingleFamily,1921,2,3,3767.0,sqft,Other,unknown,unknown,315000.0
11284263,11622737,15206,2020/8/1,194740.0,35.56521739,SingleFamily,1920,2,4,3598.0,sqft,"Other, Gas",Other,unknown,175000.0,15206,2020/8/1,257089.0,22.0,SingleFamily,1960,3,3,9835.0,sqft,Other,Central,unknown,260000.0
11284276,11619620,15206,2020/8/1,330913.75,39.625,"Single Family Residence, Residential",1920,3,4,2583.0,sqft,"Forced Air, Natural Gas",Central Air,Open Parking,415000.0,15206,2020/8/1,258325.5,15.0,"Single Family Residence, Residential",1948,2,3,4125.0,sqft,"Forced Air, Natural Gas",Electric,Off Street,255000.0
11619451,11620702,15206,2020/8/1,237472.2,23.8,SingleFamily,1925,2,3,4299.0,sqft,Other,unknown,unknown,325000.0,15206,2020/8/1,288646.3,31.6,SingleFamily,1900,3,4,3393.0,sqft,Other,unknown,unknown,208000.0
11619468,11620702,15206,2020/8/1,230047.1538,19.23076923,SingleFamily,1930,2,4,3201.0,sqft,Other,unknown,unknown,254377.0,15206,2020/8/1,288646.3,31.6,SingleFamily,1900,3,4,3393.0,sqft,Other,unknown,unknown,208000.0
11620702,11622520,15206,2020/8/1,288646.3,31.6,SingleFamily,1900,3,4,3393.0,sqft,Other,unknown,unknown,208000.0,15206,2020/8/1,323425.2222,23.22222222,SingleFamily,1921,2,3,3767.0,sqft,Other,unknown,unknown,315000.0
11278181,11278672,15206,2020/9/1,232022.0909,22.90909091,"Single Family Residence, Residential",1933,1,3,3219.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,220000.0,15206,2020/9/1,246040.0,33.0,"Single Family Residence, Residential",1927,2,3,3001.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,305000.0
11278672,11619762,15206,2020/9/1,246040.0,33.0,"Single Family Residence, Residential",1927,2,3,3001.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,305000.0,15206,2020/9/1,221859.8,13.4,"Single Family Residence, Residential",1924,2,3,2800.0,sqft,"Hot Water, Natural Gas",Wall Unit(s),unknown,224500.0
11521023,11629265,15206,2020/9/1,384543.8182,19.18181818,"Single Family Residence, Residential",1920,3,3,4140.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,389200.0,15206,2020/9/1,332775.3636,21.18181818,"Single Family Residence, Residential",1950,2,3,6306.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,292407.0
11619730,11629265,15206,2020/9/1,380034.7273,28.90909091,"Single Family Residence, Residential",1900,3,5,6000.0,sqft,"Forced Air, Natural Gas","Window A/C, Central Air",unknown,450000.0,15206,2020/9/1,332775.3636,21.18181818,"Single Family Residence, Residential",1950,2,3,6306.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,292407.0
11619909,11620505,15206,2020/9/1,543133.0,26.36363636,"Single Family Residence, Residential",1918,3,5,5170.0,sqft,"Natural Gas, Heat Pump",Central Air,unknown,663000.0,15206,2020/9/1,502644.1111,18.88888889,"Single Family Residence, Residential",1905,4,4,3598.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,475000.0
11619909,11622420,15206,2020/9/1,543133.0,26.36363636,"Single Family Residence, Residential",1918,3,5,5170.0,sqft,"Natural Gas, Heat Pump",Central Air,unknown,663000.0,15206,2020/9/1,486130.0,26.2,"Single Family Residence, Residential",1910,3,6,5000.0,sqft,"Forced Air, Natural Gas","Window A/C, Central Air",unknown,455000.0
11619909,11625695,15206,2020/9/1,543133.0,26.36363636,"Single Family Residence, Residential",1918,3,5,5170.0,sqft,"Natural Gas, Heat Pump",Central Air,unknown,663000.0,15206,2020/9/1,545796.0,19.27272727,"Townhouse, Residential",1964,3,2,2766.0,sqft,"Forced Air, Natural Gas",Electric,unknown,542501.0
11278765,11620080,15206,2021/10/1,271606.5714,13.33333333,"Single Family Residence, Residential",1960,1,3,3598.0,sqft,Natural Gas,Central Air,unknown,230000.0,15206,2021/10/1,304901.1429,26.0,"Townhouse, Residential",1920,2,3,1404.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,360000.0
11282636,11620509,15206,2021/10/1,457080.0,14.3,SingleFamily,1929,2,4,4681.0,sqft,"Radiant, Other, Gas",Other,unknown,529000.0,15206,2021/10/1,390742.3729,23.05084746,"Single Family Residence, Residential",1899,2,5,4647.0,sqft,"Hot Water, Natural Gas",Wall Unit(s),unknown,390000.0
11278513,11282714,15206,2021/11/1,278713.3333,12.0,"Single Family Residence, Residential",1930,2,3,3001.0,sqft,Natural Gas,Central Air,unknown,260000.0,15206,2021/11/1,292488.4058,20.84057971,"Single Family Residence, Residential",1933,2,3,4721.0,sqft,Natural Gas,"Other, Central Air",unknown,400000.0
11282714,11619482,15206,2021/11/1,292488.4058,20.84057971,"Single Family Residence, Residential",1933,2,3,4721.0,sqft,Natural Gas,"Other, Central Air",unknown,400000.0,15206,2021/11/1,235174.8148,35.0962963,"Single Family Residence, Residential",1928,2,3,3001.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,251000.0
11282714,11622776,15206,2021/11/1,292488.4058,20.84057971,"Single Family Residence, Residential",1933,2,3,4721.0,sqft,Natural Gas,"Other, Central Air",unknown,400000.0,15206,2021/11/1,347092.4167,19.08333333,"Single Family Residence, Residential",1920,2,3,2861.0,sqft,"Hot Water, Natural Gas",Central Air,unknown,285000.0
11278164,11622636,15206,2021/12/1,237904.2254,18.76760563,"Single Family Residence, Residential",1934,2,2,2700.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,240000.0,15206,2021/12/1,331465.6716,48.82089552,"Single Family Residence, Residential",1880,3,4,3062.0,sqft,"Forced Air, Natural Gas","Window A/C, Central Air",unknown,410000.0
11278166,11278669,15206,2021/12/1,235250.7042,31.03521127,"Single Family Residence, Residential",1950,2,3,3001.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,300000.0,15206,2021/12/1,282023.087,21.86956522,"Single Family Residence, Residential",1930,1,2,3001.0,sqft,"Radiant, Natural Gas",Window A/C,unknown,220000.0
11278166,11622636,15206,2021/12/1,235250.7042,31.03521127,"Single Family Residence, Residential",1950,2,3,3001.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,300000.0,15206,2021/12/1,331465.6716,48.82089552,"Single Family Residence, Residential",1880,3,4,3062.0,sqft,"Forced Air, Natural Gas","Window A/C, Central Air",unknown,410000.0
11278347,11278669,15206,2021/12/1,256594.8905,20.81751825,"Single Family Residence, Residential",1932,1,3,2400.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,272250.0,15206,2021/12/1,282023.087,21.86956522,"Single Family Residence, Residential",1930,1,2,3001.0,sqft,"Radiant, Natural Gas",Window A/C,unknown,220000.0
11278347,11519704,15206,2021/12/1,256594.8905,20.81751825,"Single Family Residence, Residential",1932,1,3,2400.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,272250.0,15206,2021/12/1,257172.4832,21.70469799,"Single Family Residence, Residential",1950,2,2,2992.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,350000.0
11278347,11622636,15206,2021/12/1,256594.8905,20.81751825,"Single Family Residence, Residential",1932,1,3,2400.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,272250.0,15206,2021/12/1,331465.6716,48.82089552,"Single Family Residence, Residential",1880,3,4,3062.0,sqft,"Forced Air, Natural Gas","Window A/C, Central Air",unknown,410000.0
