zpid_1,zpid_2,zipcode_1,year_month.y_1,zestimate_linear_1,interval_range_linear_1,type_1,yearBuilt_1,bathrooms_1,bedrooms_1,lot_1,lotUnit_1,heating_1,cooling_1,parkingType_1,price.y_1,zipcode_2,year_month.y_2,zestimate_linear_2,interval_range_linear_2,type_2,yearBuilt_2,bathrooms_2,bedrooms_2,lot_2,lotUnit_2,heating_2,cooling_2,parkingType_2,price.y_2,pred_choice,true_choice,correct,price_diff_pct,difficulty,bedrooms_diff,bathrooms_diff,year_diff,lot_diff,bedroom_category,year_category,strat_key,sample_group
11344470,11345600,15218,2021/9/1,224045.0,17.7,"Single Family Residence, Residential",1922,2,3,3301.0,sqft,"Hot Water, Natural Gas",Wall Unit(s),unknown,228000.0,15218,2021/9/1,211730.0,18.4,"Single Family Residence, Residential",1946,1,3,5083.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,277000.0,2,2.0,True,17.689530685920577,hard,0,1,-24,-1782.0,equal,p2_newer,hard_equal,correct
11343664,11344058,15218,2022/5/1,385115.3846,14.23076923,"Single Family Residence, Residential",1930,1,3,3005.0,sqft,Natural Gas,Electric,unknown,394500.0,15218,2022/5/1,394530.7692,17.84615385,"Single Family Residence, Residential",1918,2,4,3598.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,504000.0,2,2.0,True,21.726190476190478,hard,-1,-1,12,-593.0,p2_more,p1_slight,hard_p2_more,correct
11290286,11343224,15218,2022/6/1,354461.5385,19.0,"Single Family Residence, Residential",1967,3,4,1306.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,345000.0,15218,2022/6/1,408439.5604,19.23076923,"Single Family Residence, Residential",1930,4,3,3001.0,sqft,"Hot Water, Natural Gas","Window A/C, Wall Unit(s)",unknown,434900.0,2,2.0,True,20.671418716946423,hard,1,-1,37,-1695.0,p1_slight,p1_much,hard_p1_slight,correct
11290414,11381349,15218,2022/6/1,233646.1538,13.69230769,"Single Family Residence, Residential",1940,1,3,2500.0,sqft,Natural Gas,Central Air,unknown,255000.0,15218,2022/6/1,216550.0,28.78888889,"Townhouse, Residential",1920,1,3,3075.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,140175.0,1,1.0,True,45.029411764705884,easy,0,0,20,-575.0,equal,p1_slight,easy_equal,correct
11343068,11343591,15218,2022/6/1,478719.5652,14.7173913,"Single Family Residence, Residential",1925,2,3,2696.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,526000.0,15218,2022/6/1,545816.129,14.51612903,"Single Family Residence, Residential",1925,3,4,5998.0,sqft,"Hot Water, Natural Gas","Central Air, Electric",unknown,650000.0,2,2.0,True,19.076923076923077,hard,-1,-1,0,-3302.0,p2_more,similar,hard_p2_more,correct
11343068,11381451,15218,2022/6/1,478719.5652,14.7173913,"Single Family Residence, Residential",1925,2,3,2696.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,526000.0,15218,2022/6/1,487677.5,28.975,"Single Family Residence, Residential",1941,4,5,0.59,Acres,Natural Gas,Central Air,unknown,646155.0,2,2.0,True,18.595383460624774,hard,-2,-2,-16,2695.41,p2_more,similar,hard_p2_more,correct
11343224,11381451,15218,2022/6/1,408439.5604,19.23076923,"Single Family Residence, Residential",1930,4,3,3001.0,sqft,"Hot Water, Natural Gas","Window A/C, Wall Unit(s)",unknown,434900.0,15218,2022/6/1,487677.5,28.975,"Single Family Residence, Residential",1941,4,5,0.59,Acres,Natural Gas,Central Air,unknown,646155.0,2,2.0,True,32.694167808033676,medium,-2,0,-11,3000.41,p2_more,similar,medium_p2_more,correct
11343591,11344062,15218,2022/6/1,545816.129,14.51612903,"Single Family Residence, Residential",1925,3,4,5998.0,sqft,"Hot Water, Natural Gas","Central Air, Electric",unknown,650000.0,15218,2022/6/1,473224.4681,14.5212766,"Single Family Residence, Residential",1933,2,3,4199.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,490000.0,1,1.0,True,24.615384615384617,hard,1,1,-8,1799.0,p1_slight,similar,hard_p1_slight,correct
11344062,11381451,15218,2022/6/1,473224.4681,14.5212766,"Single Family Residence, Residential",1933,2,3,4199.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,490000.0,15218,2022/6/1,487677.5,28.975,"Single Family Residence, Residential",1941,4,5,0.59,Acres,Natural Gas,Central Air,unknown,646155.0,2,2.0,True,24.16680208309152,hard,-2,-2,-8,4198.41,p2_more,similar,hard_p2_more,correct
11344575,11381349,15218,2022/6/1,221873.913,15.56521739,"Single Family Residence, Residential",1925,2,4,3659.0,sqft,"Hot Water, Natural Gas",Central Air,unknown,215115.0,15218,2022/6/1,216550.0,28.78888889,"Townhouse, Residential",1920,1,3,3075.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,140175.0,1,1.0,True,34.837180112962834,medium,1,1,5,584.0,p1_slight,p1_slight,medium_p1_slight,correct
11344575,11382283,15218,2022/6/1,221873.913,15.56521739,"Single Family Residence, Residential",1925,2,4,3659.0,sqft,"Hot Water, Natural Gas",Central Air,unknown,215115.0,15218,2022/6/1,246983.3333,13.53333333,"Single Family Residence, Residential",1926,1,3,6520.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,267000.0,2,2.0,True,19.43258426966292,hard,1,1,-1,-2861.0,p1_slight,similar,hard_p1_slight,correct
11344840,11382779,15218,2022/6/1,131015.6028,41.80851064,"Single Family Residence, Residential",1921,2,3,1372.0,sqft,"Forced Air, Natural Gas",Central Air,Open Parking,185000.0,15218,2022/6/1,94007.5,45.05,"Single Family Residence, Residential",1930,1,2,2626.0,sqft,"Forced Air, Natural Gas",Central Air,Open Parking,147000.0,1,1.0,True,20.54054054054054,hard,1,1,-9,-1254.0,p1_slight,similar,hard_p1_slight,correct
11345120,11381349,15218,2022/6/1,247530.5263,17.24210526,"Single Family Residence, Residential",1929,1,4,2047.0,sqft,"Hot Water, Natural Gas",Central Air,unknown,260000.0,15218,2022/6/1,216550.0,28.78888889,"Townhouse, Residential",1920,1,3,3075.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,140175.0,1,1.0,True,46.08653846153846,easy,1,0,9,-1028.0,p1_slight,p1_slight,easy_p1_slight,correct
11345120,11382007,15218,2022/6/1,247530.5263,17.24210526,"Single Family Residence, Residential",1929,1,4,2047.0,sqft,"Hot Water, Natural Gas",Central Air,unknown,260000.0,15218,2022/6/1,288400.0,14.38709677,"Single Family Residence, Residential",1923,1,3,7653.0,sqft,"Hot Water, Natural Gas",Wall Unit(s),unknown,334000.0,2,2.0,True,22.15568862275449,hard,1,0,6,-5606.0,p1_slight,p1_slight,hard_p1_slight,correct
11400422,11659587,15219,2021/3/1,317229.7692,29.38461538,"Single Family Residence, Residential",1900,4,3,1999.0,sqft,Natural Gas,Central Air,unknown,440000.0,15219,2021/3/1,301616.6923,14.84615385,"Townhouse, Residential",1996,3,3,3811.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,320000.0,1,1.0,True,27.27272727272727,medium,0,1,-96,-1812.0,equal,p2_newer,medium_equal,correct
11346745,11573684,15220,2019/10/1,184122.8889,27.11111111,SingleFamily,1928,2,4,6020.0,sqft,"Other, Forced air, Gas",Central,unknown,175000.0,15220,2019/10/1,198052.7692,17.15384615,SingleFamily,1955,2,3,7701.0,sqft,"Other, Gas",Central,unknown,220000.0,2,2.0,True,20.454545454545457,hard,1,0,-27,-1681.0,p1_slight,p2_newer,hard_p1_slight,correct
11346786,11577554,15220,2019/10/1,197924.5,16.3,SingleFamily,1941,2,3,8712.0,sqft,Other,Central,Garage - Attached,200000.0,15220,2019/10/1,198240.7059,10.70588235,SingleFamily,1955,1,3,0.34,Acres,Other,Central,Garage - Attached,159900.0,1,1.0,True,20.05,hard,0,1,-14,8711.66,equal,similar,hard_equal,correct
11460177,11577554,15220,2019/10/1,224014.3333,14.0,SingleFamily,1961,2,3,10585.0,sqft,"Forced air, Gas",Central,Garage - Attached,236000.0,15220,2019/10/1,198240.7059,10.70588235,SingleFamily,1955,1,3,0.34,Acres,Other,Central,Garage - Attached,159900.0,1,1.0,True,32.24576271186441,medium,0,1,6,10584.66,equal,p1_slight,medium_equal,correct
11453139,11460707,15220,2019/11/1,184490.0,16.66666667,SingleFamily,1940,3,3,5797.0,sqft,"Forced air, Gas",Central,unknown,158675.0,15220,2019/11/1,198364.8462,14.15384615,SingleFamily,1954,2,3,7840.0,sqft,"Forced air, Solar",Central,unknown,215000.0,2,2.0,True,26.19767441860465,medium,0,1,-14,-2043.0,equal,similar,medium_equal,correct
11362862,11366483,15220,2019/8/1,115758.125,36.25,SingleFamily,1963,1,3,5000.0,sqft,"Forced air, Gas",Central,Garage - Attached,149500.0,15220,2019/8/1,103862.3684,11.68421053,Townhouse,1980,2,2,3001.0,sqft,"Other, Forced air, Gas",Central,Garage - Attached,115000.0,1,1.0,True,23.076923076923077,hard,1,-1,-17,1999.0,p1_slight,similar,hard_p1_slight,correct
11355823,11573633,15220,2019/9/1,139959.8,10.0,"Single Family Residence, Residential",1960,1,3,0.44,Acres,Natural Gas,Central Air,unknown,163000.0,15220,2019/9/1,126879.9,18.7,SingleFamily,1950,1,3,5109.0,sqft,"Forced air, Gas",Central,unknown,130000.0,1,1.0,True,20.245398773006134,hard,0,0,10,-5108.56,equal,p1_slight,hard_equal,correct
11453319,11577598,15220,2019/9/1,189231.9474,10.68421053,SingleFamily,1972,2,3,6534.0,sqft,Other,Central,Garage - Attached,171000.0,15220,2019/9/1,216398.8462,18.46153846,SingleFamily,1950,2,4,5501.0,sqft,Other,Central,Garage - Attached,235000.0,2,2.0,True,27.23404255319149,medium,-1,0,22,1033.0,p2_more,p1_much,medium_p2_more,correct
11452692,11453310,15220,2020/10/1,221208.9091,17.81818182,"Single Family Residence, Residential",1939,3,3,5985.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,248000.0,15220,2020/10/1,261395.9091,26.36363636,Single Family Residence,1930,2,5,6534.0,sqft,"Baseboard - Hot Water, Hot Water, Natural Gas","Wall Unit(s), Ceiling Fan(s)",unknown,335000.0,2,2.0,True,25.970149253731346,medium,-2,1,9,-549.0,p2_more,p1_slight,medium_p2_more,correct
11469169,11574296,15220,2020/10/1,208898.3636,19.09090909,"Single Family Residence, Residential",1955,2,3,9515.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,283000.0,15220,2020/10/1,204495.1818,15.81818182,"Single Family Residence, Residential",1954,2,3,0.28,Acres,"Forced Air, Natural Gas",Central Air,unknown,230000.0,1,1.0,True,18.727915194346288,hard,0,0,1,9514.72,equal,p1_slight,hard_equal,correct
11452669,11453151,15220,2020/11/1,230832.2727,19.45454545,SingleFamily,1965,3,4,0.25,Acres,"Forced air, Gas",Central,unknown,228000.0,15220,2020/11/1,264235.1538,16.76923077,"Single Family Residence, Residential",1950,2,3,0.46,Acres,"Natural Gas, Baseboard",Central Air,unknown,298250.0,2,2.0,True,23.55406538139145,hard,1,1,15,-0.21000000000000002,p1_slight,p1_slight,hard_p1_slight,correct
11362839,11480119,15220,2020/12/1,131497.0,30.0,"Single Family Residence, Residential",1920,2,4,3005.0,sqft,Natural Gas,"Central Air, Electric",unknown,153000.0,15220,2020/12/1,122672.0,16.2,"Single Family Residence, Residential",1973,1,3,4991.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,108900.0,1,1.0,True,28.823529411764703,medium,1,1,-53,-1986.0,p1_slight,p2_newer,medium_p1_slight,correct
11346934,11460176,15220,2020/3/1,222462.3,22.9,SingleFamily,1972,3,3,8917.0,sqft,Other,Central,unknown,271300.0,15220,2020/3/1,205824.1111,13.55555556,SingleFamily,1957,2,2,0.54,Acres,Other,Central,unknown,225000.0,1,1.0,True,17.065978621452267,hard,1,1,15,8916.46,p1_slight,p1_slight,hard_p1_slight,correct
11346934,11468948,15220,2020/3/1,222462.3,22.9,SingleFamily,1972,3,3,8917.0,sqft,Other,Central,unknown,271300.0,15220,2020/3/1,183047.4615,15.92307692,SingleFamily,1962,2,3,25.0,sqft,"Forced air, Gas",Central,unknown,173500.0,1,1.0,True,36.048654625875415,medium,0,1,10,8892.0,equal,p1_slight,medium_equal,correct
11452973,11460620,15220,2020/3/1,213648.7,21.9,SingleFamily,1952,2,4,6696.0,sqft,Other,Central,unknown,180000.0,15220,2020/3/1,231980.7222,11.97222222,SingleFamily,1957,3,3,9147.0,sqft,Other,Central,unknown,234900.0,2,2.0,True,23.371647509578544,hard,1,-1,-5,-2451.0,p1_slight,similar,hard_p1_slight,correct
11355827,11453469,15220,2020/4/1,143962.0,22.0,SingleFamily,1950,2,3,5000.0,sqft,"Other, Gas",Central,unknown,149900.0,15220,2020/4/1,165993.0,15.0,SingleFamily,1955,2,3,5248.0,sqft,Other,Central,unknown,193700.0,2,2.0,True,22.612287041817243,hard,0,0,-5,-248.0,equal,similar,hard_equal,correct
11453341,11577635,15220,2020/5/1,195765.3636,20.09090909,SingleFamily,1968,2,3,6593.0,sqft,Other,Central,unknown,199900.0,15220,2020/5/1,223862.4167,16.91666667,SingleFamily,1956,2,3,0.52,Acres,Other,Central,unknown,165000.0,1,1.0,True,17.45872936468234,hard,0,0,12,6592.48,equal,p1_slight,hard_equal,correct
11452607,11460010,15220,2020/7/1,233623.2,18.0,SingleFamily,1949,2,3,7801.0,sqft,"Other, Forced air, Gas",Central,unknown,267000.0,15220,2020/7/1,228533.0,16.5,SingleFamily,1961,2,3,0.29,Acres,Other,Central,unknown,217000.0,1,1.0,True,18.726591760299627,hard,0,0,-12,7800.71,equal,similar,hard_equal,correct
11468889,11573542,15220,2020/8/1,166420.4,20.0,SingleFamily,1950,1,3,0.37,Acres,"Forced air, Gas",Central,unknown,106250.0,15220,2020/8/1,179983.4,18.0,SingleFamily,1956,2,3,49.0,sqft,Other,Central,unknown,212000.0,2,2.0,True,49.88207547169811,easy,0,-1,-6,-48.63,equal,similar,easy_equal,correct
11468889,11577678,15220,2020/8/1,166420.4,20.0,SingleFamily,1950,1,3,0.37,Acres,"Forced air, Gas",Central,unknown,106250.0,15220,2020/8/1,183259.6,12.2,SingleFamily,1951,2,2,6000.0,sqft,Other,Central,unknown,182000.0,2,2.0,True,41.620879120879124,easy,1,-1,-1,-5999.63,p1_slight,similar,easy_p1_slight,correct
11252211,11452833,15220,2021/3/1,212872.5714,20.21428571,"Single Family Residence, Residential",1951,2,3,6499.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,212000.0,15220,2021/3/1,236759.0,15.0,"Single Family Residence, Residential",1960,3,3,6000.0,sqft,Natural Gas,Central Air,unknown,255000.0,2,2.0,True,16.862745098039216,hard,0,-1,-9,499.0,equal,similar,hard_equal,correct
11346782,11346817,15220,2021/3/1,193912.2857,17.14285714,"Single Family Residence, Residential",1945,1,3,5188.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,158000.0,15220,2021/3/1,190982.0,16.0,"Single Family Residence, Residential",1941,1,3,5876.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,197028.0,2,2.0,True,19.808352112390118,hard,0,0,4,-688.0,equal,p1_slight,hard_equal,correct
11346782,11570389,15220,2021/3/1,193912.2857,17.14285714,"Single Family Residence, Residential",1945,1,3,5188.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,158000.0,15220,2021/3/1,174515.6154,30.30769231,"Single Family Residence, Residential",1955,2,3,6555.0,sqft,"Forced Air, Natural Gas",Electric,unknown,202750.0,2,2.0,True,22.071516646115906,hard,0,-1,-10,-1367.0,equal,similar,hard_equal,correct
11355728,11570389,15220,2021/3/1,136943.7692,21.38461538,"Single Family Residence, Residential",1935,1,2,5000.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,155000.0,15220,2021/3/1,174515.6154,30.30769231,"Single Family Residence, Residential",1955,2,3,6555.0,sqft,"Forced Air, Natural Gas",Electric,unknown,202750.0,2,2.0,True,23.55117139334155,hard,-1,-1,-20,-1555.0,p2_more,p2_newer,hard_p2_more,correct
11480128,11570389,15220,2021/3/1,135009.3077,29.07692308,"Single Family Residence, Residential",1930,2,3,5758.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,156000.0,15220,2021/3/1,174515.6154,30.30769231,"Single Family Residence, Residential",1955,2,3,6555.0,sqft,"Forced Air, Natural Gas",Electric,unknown,202750.0,2,2.0,True,23.05795314426634,hard,0,0,-25,-797.0,equal,p2_newer,hard_equal,correct
11577450,11658285,15220,2021/4/1,315565.1667,17.0,SingleFamily,1963,3,5,0.27,Acres,"Other, Forced air, Gas",Central,unknown,325000.0,15220,2021/4/1,283175.8,15.0,"Townhouse, Residential",1994,3,2,2090.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,260500.0,1,1.0,True,19.846153846153847,hard,3,0,-31,-2089.73,p1_much,p2_newer,hard_p1_much,correct
11356063,11573628,15220,2021/6/1,210111.0,28.0,"Single Family Residence, Residential",1930,2,4,10001.0,sqft,Natural Gas,Central Air,unknown,215000.0,15220,2021/6/1,249910.2,12.4,"Single Family Residence, Residential",1952,2,3,0.31,Acres,"Forced Air, Natural Gas",Central Air,unknown,285000.0,2,2.0,True,24.561403508771928,hard,1,0,-22,10000.69,p1_slight,p2_newer,hard_p1_slight,correct
11346666,11355860,15220,2021/7/1,195409.5417,13.20833333,"Single Family Residence, Residential",1942,1,2,6250.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,200000.0,15220,2021/7/1,221562.9231,14.69230769,"Single Family Residence, Residential",1960,2,4,6298.0,sqft,Natural Gas,"Central Air, Electric",unknown,245000.0,2,2.0,True,18.367346938775512,hard,-2,-1,-18,-48.0,p2_more,similar,hard_p2_more,correct
11355811,11355860,15220,2021/7/1,186755.3913,25.34782609,"Single Family Residence, Residential",1950,2,3,5000.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,143500.0,15220,2021/7/1,221562.9231,14.69230769,"Single Family Residence, Residential",1960,2,4,6298.0,sqft,Natural Gas,"Central Air, Electric",unknown,245000.0,2,2.0,True,41.42857142857143,easy,-1,0,-10,-1298.0,p2_more,similar,easy_p2_more,correct
11355811,11366454,15220,2021/7/1,186755.3913,25.34782609,"Single Family Residence, Residential",1950,2,3,5000.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,143500.0,15220,2021/7/1,173299.8261,17.60869565,"Single Family Residence, Residential",1954,2,3,7405.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,193000.0,2,2.0,True,25.647668393782386,medium,0,0,-4,-2405.0,equal,similar,medium_equal,correct
11346884,11355993,15220,2022/2/1,192267.6056,17.88732394,"Single Family Residence, Residential",1950,2,3,8455.0,sqft,"Hot Water, Natural Gas","Window A/C, Wall Unit(s)",unknown,185000.0,15220,2022/2/1,163513.5593,17.01694915,"Single Family Residence, Residential",1945,1,3,5384.0,sqft,Natural Gas,Central Air,unknown,154000.0,1,1.0,True,16.756756756756758,hard,0,1,5,3071.0,equal,p1_slight,hard_equal,correct
11355993,11452720,15220,2022/2/1,163513.5593,17.01694915,"Single Family Residence, Residential",1945,1,3,5384.0,sqft,Natural Gas,Central Air,unknown,154000.0,15220,2022/2/1,185700.0,10.73469388,"Single Family Residence, Residential",1955,1,2,6250.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,197000.0,2,2.0,True,21.82741116751269,hard,1,0,-10,-866.0,p1_slight,similar,hard_p1_slight,correct
11346948,11574243,15220,2022/5/1,197746.1538,22.1025641,"Single Family Residence, Residential",1941,2,3,7500.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,235575.0,15220,2022/5/1,186869.2308,16.0,"Single Family Residence, Residential",1954,1,3,3898.0,sqft,"Forced Air, Natural Gas",Window A/C,unknown,125000.0,1,1.0,True,46.93834235381513,easy,0,1,-13,3602.0,equal,similar,easy_equal,correct
11356074,11452899,15220,2022/5/1,188627.7778,18.5,"Single Family Residence, Residential",1956,1,3,4051.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,243000.0,15220,2022/5/1,230642.8571,22.85714286,"Single Family Residence, Residential",1934,2,3,7801.0,sqft,"Hot Water, Natural Gas","Central Air, Electric",unknown,295000.0,2,2.0,True,17.627118644067796,hard,0,-1,22,-3750.0,equal,p1_much,hard_equal,correct
11476057,11574243,15220,2022/5/1,196565.0,14.95,"Single Family Residence, Residential",1966,3,3,5000.0,sqft,"Natural Gas, Baseboard",Central Air,unknown,180000.0,15220,2022/5/1,186869.2308,16.0,"Single Family Residence, Residential",1954,1,3,3898.0,sqft,"Forced Air, Natural Gas",Window A/C,unknown,125000.0,1,1.0,True,30.555555555555557,medium,0,2,12,1102.0,equal,p1_slight,medium_equal,correct
11452892,11460053,15220,2022/6/1,299325.641,14.66666667,"Single Family Residence, Residential",1925,3,3,9801.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,265549.0,15220,2022/6/1,307196.7391,10.94565217,"Single Family Residence, Residential",1960,2,3,8450.0,sqft,Natural Gas,Central Air,unknown,320900.0,2,2.0,True,17.24867559987535,hard,0,1,-35,1351.0,equal,p2_newer,hard_equal,correct
11342763,11343180,15221,2019/9/1,251679.1111,22.51851852,SingleFamily,1900,2,4,4081.0,sqft,"Forced air, Gas",Wall,unknown,240000.0,15221,2019/9/1,312038.05,21.0,SingleFamily,1930,2,3,4268.0,sqft,"Other, Gas",Central,unknown,325000.0,2,2.0,True,26.153846153846157,medium,1,0,-30,-187.0,p1_slight,p2_newer,medium_p1_slight,correct
11418465,11419445,15221,2020/10/1,175713.6154,17.07692308,"Single Family Residence, Residential",1950,2,4,9452.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,155000.0,15221,2020/10/1,178829.0,18.0,"Single Family Residence, Residential",1960,2,3,9849.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,197000.0,2,2.0,True,21.31979695431472,hard,1,0,-10,-397.0,p1_slight,similar,hard_p1_slight,correct
11419325,11419445,15221,2020/10/1,145374.0,39.0,SingleFamily,1922,2,4,0.4,Acres,"Wood / Pellet, Forced air, Gas",Central,unknown,160000.0,15221,2020/10/1,178829.0,18.0,"Single Family Residence, Residential",1960,2,3,9849.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,197000.0,2,2.0,True,18.781725888324875,hard,1,0,-38,-9848.6,p1_slight,p2_newer,hard_p1_slight,correct
